Name,Status,Site,Cluster,Role,Tenant,VCPUs,Memory (MB),Disk,IP Address,ID,Device,Tenant Group,IPv4 Address,IPv6 Address,Description,Comments,Config Template,Serial number,Contacts,Tags,Created,Last updated,Platform,Interfaces,Virtual Disks,Backup,DTAP state,Harddisk,open actions,Server Group
vm-k8s-wk-prod-1,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.169,253,,,172.18.3.169/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:22:16.430560Z,2025-07-22T10:22:16.819831Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-2,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.170,254,,,172.18.3.170/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:22:17.026851Z,2025-07-22T10:22:17.423326Z,Ubuntu 18.04 LTS,0,,No,,,,Voiceworks
vm-k8s-wk-prod-4,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.172,255,,,172.18.3.172/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:22:17.641339Z,2025-07-22T10:22:18.038050Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-5,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.173,256,,,172.18.3.173/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:22:18.254299Z,2025-07-22T10:22:19.008890Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-6,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.174,257,,,172.18.3.174/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:22:19.215375Z,2025-07-22T10:22:19.605293Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-7,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.175,258,,,172.18.3.175/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:22:19.811422Z,2025-07-22T10:22:20.201223Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-8,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.163,469,,,172.18.3.163/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:14.674392Z,2025-07-22T10:23:15.082551Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-10,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.165,466,,,172.18.3.165/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:12.816891Z,2025-07-22T10:23:13.212551Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-11,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.166,467,,,172.18.3.166/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:13.423532Z,2025-07-22T10:23:13.821175Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-12,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.167,468,,,172.18.3.167/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:14.025526Z,2025-07-22T10:23:14.420062Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-13,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.153,522,,,172.18.3.153/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:31.372132Z,2025-07-22T10:23:31.785073Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-14,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.154,523,,,172.18.3.154/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:31.995500Z,2025-07-22T10:23:32.403409Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-15,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.155,524,,,172.18.3.155/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:32.629661Z,2025-07-22T10:23:33.019246Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-16,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.156,525,,,172.18.3.156/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:33.242441Z,2025-07-22T10:23:33.642490Z,Ubuntu 18.04 LTS,0,,No,Production,,,Voiceworks
vm-k8s-wk-prod-17,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.157,526,,,172.18.3.157/22,,,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:33.847779Z,2025-07-22T10:23:34.232765Z,Ubuntu 18.04 LTS,0,,Yes,Production,,,Voiceworks
vm-k8s-wk-prod-18,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.158,527,,,172.18.3.158/22,,kubernetes production worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:34.439289Z,2025-07-22T10:23:34.871729Z,Ubuntu 18.04 LTS,0,,Yes,Production,,,Voiceworks
vm-k8s-wk-stage-1,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.133,540,,,172.18.3.133/22,,kubernetes cicd/qa worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:43.642327Z,2025-07-22T10:23:44.038606Z,Ubuntu 18.04 LTS,0,,No,Acceptance,,,Voiceworks
vm-k8s-wk-stage-2,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.134,541,,,172.18.3.134/22,,kubernetes cicd/qa worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:44.244406Z,2025-07-22T10:23:44.636816Z,Ubuntu 18.04 LTS,0,,No,Acceptance,,,Voiceworks
vm-k8s-wk-stage-3,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.135,542,,,172.18.3.135/22,,kubernetes cicd/qa worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:44.875114Z,2025-07-22T10:23:45.266989Z,Ubuntu 18.04 LTS,0,,No,Acceptance,,,Voiceworks
vm-k8s-wk-stage-4,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.136,543,,,172.18.3.136/22,,kubernetes cicd/qa worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:45.490938Z,2025-07-22T10:23:45.891978Z,Ubuntu 18.04 LTS,0,,No,Acceptance,,,Voiceworks
vm-k8s-wk-stage-5,Active,,enreach-vcenter01,VM,Systems Infrastructure,6.0,64000,,172.18.3.137,544,,,172.18.3.137/22,,kubernetes cicd/qa worker,,,,T&P / Application Delivery Platform (responsible),,2025-07-22T10:23:46.105626Z,2025-07-22T10:23:46.498186Z,Ubuntu 18.04 LTS,0,,Yes,Acceptance,,,Voiceworks
vm-k8s-wk-stage-9,Active,,Unknown,VM,Systems Infrastructure,,,,,569,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:04.287957Z,2025-07-22T10:24:04.287973Z,,0,,,,,,
vm-test-k8s-worker-4,Active,,Unknown,VM,Systems Infrastructure,,,,,251,,,,,,,,,,,2025-07-22T10:22:15.951169Z,2025-07-22T10:22:15.951183Z,,0,,,,,,
vm-test-k8s-worker-5,Active,,Unknown,VM,Systems Infrastructure,,,,,252,,,,,,,,,,,2025-07-22T10:22:16.209715Z,2025-07-22T10:22:16.209729Z,,0,,,,,,
vmon01,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.65.2,820,,,172.18.65.2/22,,vmware monitoring test,in vcenter-lab,,,GO / TO / SA / Virtualisation Specialist (responsible),,2025-07-22T10:27:10.022628Z,2025-08-27T07:10:27.876605Z,Debian 11 (bullseye),0,,No,Test,,,Test
voice-bastion1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,4000,,10.0.10.201,876,,,10.0.10.201/32,,Voice Automations,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:27:50.703970Z,2025-07-22T10:27:51.090500Z,Debian 12 (bookworm),0,,No,,,ESD-31132,Voiceworks Office
voice-dev1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.248,183,vw107,,172.18.31.248/22,,Voice LXD and Vagrant repository,Main point of contact: Leon de Rooij,,,T&P / Coligo Grid (responsible),,2025-07-22T10:21:22.595269Z,2025-08-27T07:09:27.275395Z,Ubuntu 18.04 LTS,0,,,Development,,,Voiceworks
voice-dk-docker-1,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,8000,,172.18.64.89,912,,,172.18.64.89/22,,DK Project,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:19.049815Z,2025-07-22T10:28:19.463933Z,Debian 12 (bookworm),0,,No,Production,,open delivery ESD-33907,Voiceworks
voice-dk-docker-2,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,8000,,172.18.64.123,913,,,172.18.64.123/22,,DK Project,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:19.726502Z,2025-07-22T10:28:20.133952Z,Debian 12 (bookworm),0,,No,Production,,open delivery ESD-33907,Voiceworks
voice-dk-rtpengine1,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,,,172.18.65.16,921,,,172.18.65.16/32,,Denmark RTPEngine,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:24.207438Z,2025-07-22T10:28:24.609900Z,Debian 12 (bookworm),0,,No,Production,,,Voiceworks
voice-dk-rtpengine2,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,,,172.18.65.17,922,,,172.18.65.17/32,,Denmark RTPEngine,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:24.869896Z,2025-07-22T10:28:25.265179Z,Debian 12 (bookworm),0,,No,Production,,,Voiceworks
voice-edgeproxy-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,,,172.18.3.73,636,,,172.18.3.73/22,,Carrier edge proxy VM,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:47.377558Z,2025-07-22T10:24:48.140275Z,Debian 10.0 (buster),0,,,Production,,,Voiceworks
voice-edgeproxy-prod2,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,,,172.18.3.234,637,,,172.18.3.234/22,,Carrier edge proxy VM,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:48.363485Z,2025-07-22T10:24:48.763559Z,Debian 10.0 (buster),0,,,Production,,,Voiceworks
voice-efax-poc1,Active,,Unknown,VM,Systems Infrastructure,1.0,,,172.18.1.158,667,,,172.18.1.158/22,,third party efax solution PoC,Reference: Ticket#2020082510000561,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:12.740141Z,2025-08-27T07:10:01.190283Z,,0,,,Test,,,Test
voice-emergencycalls-prod1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.40,634,vwde4,,172.18.33.40/22,,112 calls for legacy platform in De,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:45.747282Z,2025-07-22T10:24:46.151084Z,Ubuntu 14.04 LTS,0,,No,Production,,,Voiceworks
voice-emergencycalls-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.41,635,vwde5,,172.18.33.41/22,,112 calls for legacy platform in De,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:46.761282Z,2025-07-22T10:24:47.157460Z,Ubuntu 14.04 LTS,0,,No,Production,,,Voiceworks
voice-ims-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.65,591,,,172.18.3.65/22,,IMS test machine,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:18.154063Z,2025-07-22T10:24:18.587870Z,Ubuntu 18.04 LTS,0,,,Test,,,Voiceworks
voice-k8s-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.193,716,,,172.18.3.193/32,,voice k8s test,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:52.519697Z,2025-07-22T10:25:52.911263Z,Debian 12 (bookworm),0,,No,Test,,ESD-35564,Test
voice-k8s-test2,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.194,717,,,172.18.3.194/32,,voice k8s test,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:53.136882Z,2025-07-22T10:25:53.550381Z,Debian 12 (bookworm),0,,No,Test,,ESD-35564,Test
voice-k8s-test3,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.195,718,,,172.18.3.195/32,,voice k8s test,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:53.787369Z,2025-07-22T10:25:54.176079Z,Debian 12 (bookworm),0,,No,Test,,ESD-35564,Test
voice-k8s-test4,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.196,930,,,172.18.3.196/32,,voice k8s test,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:30.574192Z,2025-07-22T10:28:30.977102Z,Debian 12 (bookworm),0,,No,Test,,ESD-35564,Test
voice-k8s-test5,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.197,931,,,172.18.3.197/32,,voice k8s test,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:31.233798Z,2025-07-22T10:28:31.632023Z,Debian 12 (bookworm),0,,No,Test,,ESD-35564,Test
voice-lab-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.0.252,885,,,172.18.0.252/32,,Test machine in prod vlans for issues VoiceOps.,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:27:59.681433Z,2025-07-22T10:28:00.073514Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-lama-logic-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,8000,,172.18.3.190,927,,,172.18.3.190/32,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:28.234572Z,2025-07-22T10:28:28.640668Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
voice-lama-logic-prod2,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,8000,,172.18.3.191,928,,,172.18.3.191/32,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:28.882376Z,2025-07-22T10:28:29.274728Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
voice-lama-logic-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,8000,,172.18.3.192,929,,,172.18.3.192/32,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:29.908634Z,2025-07-22T10:28:30.314959Z,Ubuntu 22.04 LTS,0,,Yes,Test,,,Voiceworks
voice-lmt-prod-1,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,6000,,172.18.64.127,769,,,172.18.64.127/22,,LMT proxy,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:28.834685Z,2025-07-22T10:26:29.594123Z,Debian 10.0 (buster),0,,,Production,,,Voiceworks
voice-lmt-prod-2,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,6000,,172.18.64.128,770,,,172.18.64.128/22,,LMT proxy,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:29.833762Z,2025-07-22T10:26:30.240113Z,Debian 10.0 (buster),0,,,Production,,,Voiceworks
voice-mobiletest1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,16000,,172.18.1.26,669,,,172.18.1.26/22,,Mobile test calls.,MAC 515 NIC: 00:50:56:a4:b0:0d,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:13.959547Z,2025-08-27T07:10:01.469650Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-openip-prod01,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,,,172.18.64.118,761,,,172.18.64.118/22,,openip FR POP,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:23.361054Z,2025-07-22T10:26:23.751552Z,Debian 10.0 (buster),0,,No,Production,,,Voiceworks
voice-openip-prod02,Active,,vw-vcenter01,VM,Systems Infrastructure,6.0,,,172.18.64.119,762,,,172.18.64.119/22,,openip FR POP,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:24.009059Z,2025-07-22T10:26:24.418029Z,Debian 10.0 (buster),0,,No,Production,,,Voiceworks
voice-ott-lab1,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,4000,,172.18.64.109,821,,,172.18.64.109/22,,Enreach Contact OTT App proxy Lab,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:27:10.650765Z,2025-07-22T10:27:11.048118Z,Debian 11 (bullseye),0,,No,Test,,,Voiceworks
voice-penetration-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,16000,,172.18.65.6,888,,,172.18.65.6/32,,Penetration testing voice,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:02.324958Z,2025-07-22T10:28:02.740090Z,Debian 12 (bookworm),0,,No,Test,,ESD-31505,Voiceworks
voice-probe-prod3,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.3.62,592,,,172.18.3.62/22,,Active Probing,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:18.814952Z,2025-07-22T10:24:19.212040Z,Ubuntu 20.04 LTS,0,,,Production,,,In transit
voice-probe-prod4,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.3.63,593,,,172.18.3.63/22,,Active Probing,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:19.439787Z,2025-07-22T10:24:19.852335Z,Ubuntu 20.04 LTS,0,,,Production,,,In transit
voice-rtpengine-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.0.68,907,,,172.18.0.68/22,,Voice RTP engine test,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:28:15.240284Z,2025-07-22T10:28:15.639150Z,,0,,No,Test,,ESD-33519,Voiceworks
voice-sbc1-prod,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,4000,,172.18.3.200,239,,,172.18.3.200/22,,audiocodes mediant used for ms teams,"89.184.187.200
89.184.187.201

audiocodes mediant used for ms teams
https://otrs.voiceworks.com/index.pl?Action=AgentTicketZoom;TicketID=109994",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:22:08.879191Z,2025-08-27T07:09:34.447911Z,,0,,Yes,Production,,,Voiceworks
voice-sbc2-prod,Active,,vw-vcenter01,VM,Systems Infrastructure,,4000,,172.18.3.201,246,,,172.18.3.201/22,,audiocodes mediant used for ms teams,"89.184.187.202
89.184.187.203

audiocodes mediant used for ms teams
https://otrs.voiceworks.com/index.pl?Action=AgentTicketZoom;TicketID=111974",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:22:13.232313Z,2025-08-27T07:09:35.815410Z,,0,,,Production,,,Voiceworks
voice-scripts-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,,,172.18.0.52,628,,,172.18.0.52/22,,Voice script server,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:41.391172Z,2025-07-22T10:24:41.814649Z,Debian 10.0 (buster),0,,,Production,,,Voiceworks
voice-scripts-prod2,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,,,172.18.0.55,629,,,172.18.0.55/22,,Voice script server,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:42.031798Z,2025-07-22T10:24:42.791499Z,Debian 10.0 (buster),0,,,Production,,,Voiceworks
voice-sftp-prod1,Active,,Unknown,VM,Systems Infrastructure,1.0,1000,,172.18.0.101,630,,,172.18.0.101/22,,voice sftp prod,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:42.998827Z,2025-07-22T10:24:43.390602Z,Ubuntu 20.04 LTS,0,,No,Production,,,Voiceworks
voice-sip-tool-vw64,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.0.64,808,,,172.18.0.64/22,,"SIP tool: routeservertest,ratestats,tracedispatcher",this is a p2v from vw64 physical server,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:59.375936Z,2025-08-27T07:10:24.775188Z,Debian 6.0 (squeeze),0,,Yes,Production,,,Voiceworks
voice-stress-test02,Active,,Unknown,Container,Systems Infrastructure,,,,,160,,,,,PHASED OUT,,,,,,2025-07-22T10:20:57.730675Z,2025-07-22T10:20:57.730694Z,,0,,,,,PHASED OUT,
voice-tele2sbc-temp1,Active,,Unknown,VM,Systems Infrastructure,,,,172.18.1.90,910,,,172.18.1.90/22,,,,,,,,2025-07-22T10:28:17.917791Z,2025-07-22T10:28:18.246819Z,,0,,,,,,
voice-tele2sbc-temp2,Active,,Unknown,VM,Systems Infrastructure,,,,172.18.1.91,911,,,172.18.1.91/32,,,,,,,,2025-07-22T10:28:18.475478Z,2025-07-22T10:28:18.797101Z,,0,,,,,,
voice-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.15,585,,,172.18.3.15/22,,Test VM for Voice,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:14.505853Z,2025-07-22T10:24:15.260226Z,Debian 10.0 (buster),0,,,Test,,,Voiceworks
voice-testpbx1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.3.247,672,,,172.18.3.247/22,,Voice - Test PBX,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:15.801926Z,2025-07-22T10:25:16.214101Z,Debian 10.0 (buster),0,,,Test,,,Voiceworks
voice-vc3gateway-temp3,Active,,Unknown,VM,Systems Infrastructure,,,,172.18.1.89,909,,,172.18.1.89/32,,,,,,,,2025-07-22T10:28:17.387060Z,2025-07-22T10:28:17.707739Z,,0,,,,,,
voice-vc3gateway-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,8000,,172.18.3.66,597,,,172.18.3.66/22,,VC3 gateway,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:24:21.594917Z,2025-07-22T10:24:22.352180Z,Debian 10.0 (buster),0,,,Test,,,Voiceworks
voice-vm1-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,8000,,172.18.48.13,859,,,172.18.48.13/24,,Duplicate vm1 test,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:27:38.764947Z,2025-07-22T10:27:39.546383Z,Debian 11 (bullseye),0,,,Test,,,Voiceworks
voice-vqa-asterisk,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,2000,,172.18.64.70,730,,,172.18.64.70/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:02.201855Z,2025-07-22T10:26:02.603793Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-freeswitch,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,2000,,172.18.64.69,729,,,172.18.64.69/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:01.513959Z,2025-07-22T10:26:01.938392Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-mproxy-a,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,2000,,172.18.64.67,727,,,172.18.64.67/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:00.228822Z,2025-07-22T10:26:00.634385Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-mproxy-b,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,2000,,172.18.64.68,728,,,172.18.64.68/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:00.868298Z,2025-07-22T10:26:01.275010Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-router-a,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,2000,,172.18.64.71,731,,,172.18.64.71/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:03.176961Z,2025-07-22T10:26:03.571191Z,Debian 10.0 (buster),0,,No,Test,,,Test
voice-vqa-sbc-carrier-a-fs,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,2000,,172.18.64.62,722,,,172.18.64.62/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:56.665995Z,2025-07-22T10:25:57.077508Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-sbc-carrier-a-lb,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,2000,,172.18.64.61,721,,,172.18.64.61/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:56.035797Z,2025-07-22T10:25:56.436256Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-sbc-carrier-a-rtp,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,4000,,172.18.64.63,723,,,172.18.64.63/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:57.317149Z,2025-07-22T10:25:58.108708Z,Debian 10.0 (buster),0,,Yes,Test,,,Voiceworks
voice-vqa-sbc-carrier-b-fs,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,2000,,172.18.64.65,725,,,172.18.64.65/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:58.947528Z,2025-07-22T10:25:59.345191Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-sbc-carrier-b-lb,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,2000,,172.18.64.64,724,,,172.18.64.64/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:58.332797Z,2025-07-22T10:25:58.722456Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-sbc-carrier-b-rtp,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,4000,,172.18.64.66,726,,,172.18.64.66/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:59.601022Z,2025-07-22T10:25:59.998100Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
voice-vqa-sbc-carrier-x-fs,Active,,vw-vcenter01,VM,Systems Infrastructure,3.0,2000,,172.18.64.77,733,,,172.18.64.77/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:04.388634Z,2025-07-22T10:26:04.782560Z,Debian 10.0 (buster),0,,No,Development,,,Voiceworks
voice-vqa-selector,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,4000,,172.18.64.60,720,,,172.18.64.60/22,,VQA (Voice QA/Test Environment),,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:25:55.416333Z,2025-07-22T10:25:55.816866Z,Debian 10.0 (buster),0,,No,Test,,,Voiceworks
