application_name,average_throughput_gb_per_hr,backup_level_name,backup_set_name,client_groups,client_id,client_name,destination_client_name,elapsed_seconds,end_time,job_id,job_type,localized_operation,localized_status,percent_complete,percent_savings,plan_name,retain_until,size_of_application_bytes,size_on_media_bytes,start_time,status,storage_policy_name,subclient_name,total_num_files
MySQL,24.6092,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-25T00:02:46+00:00,1638608,Backup,Backup,Completed,100.0,69.9199,applications - MySQL databases,2025-10-09T00:02:00+00:00,51379779,15455077,2025-09-25T00:02:00+00:00,Completed,2 weeks,default,5
Linux File System,154.185,Synthetic Full,defaultBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,496,2025-09-24T23:14:50+00:00,1638514,Synthetic Full,Synthetic Full,Completed,100.0,96.8303,systems - daily files,2026-07-21T23:05:25+00:00,20142566378,638450171,2025-09-24T23:05:25+00:00,Completed,2 weeks with monthly and Airgap,default,235601
MySQL,109.326,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-24T23:02:32+00:00,1638466,Backup,Backup,Completed,100.0,81.4991,applications - MySQL databases,2025-10-08T23:01:39+00:00,163038255,30163618,2025-09-24T23:01:39+00:00,Completed,2 weeks,default,5
MySQL,31.487,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-24T22:02:21+00:00,1638440,Backup,Backup,Completed,100.0,69.8865,applications - MySQL databases,2025-10-08T22:01:21+00:00,46956841,14140341,2025-09-24T22:01:21+00:00,Completed,2 weeks,default,5
MySQL,20.735,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,21,2025-09-24T21:01:46+00:00,1638224,Backup,Backup,Completed,100.0,69.5863,applications - MySQL databases,2025-10-08T21:00:57+00:00,37106646,11285520,2025-09-24T21:00:57+00:00,Completed,2 weeks,default,4
MySQL,130.285,Full,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,755,2025-09-24T20:13:25+00:00,1638195,Backup,Backup,Completed with one or more errors,100.0,71.2939,applications - MySQL databases,2025-10-08T20:00:37+00:00,28405841285,8154199846,2025-09-24T20:00:37+00:00,Completed w/ one or more errors,2 weeks,default,28
Linux File System,523.299,Incremental,defaultBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,81,2025-09-24T20:02:21+00:00,1638176,Backup,Backup,Completed,100.0,93.5561,systems - daily files,2025-10-09T20:00:28+00:00,4058077843,261498084,2025-09-24T20:00:28+00:00,Completed,2 weeks with monthly and Airgap,default,1183
MySQL,44.7574,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-24T19:09:42+00:00,1638127,Backup,Backup,Completed,100.0,70.2952,applications - MySQL databases,2025-10-08T19:08:47+00:00,66747094,19827075,2025-09-24T19:08:47+00:00,Completed,2 weeks,default,5
MySQL,37.3423,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-24T18:09:19+00:00,1638008,Backup,Backup,Completed,100.0,69.5218,applications - MySQL databases,2025-10-08T18:08:22+00:00,77964486,23762144,2025-09-24T18:08:22+00:00,Completed,2 weeks,default,5
MySQL,50.6124,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-24T17:09:04+00:00,1637990,Backup,Backup,Completed,100.0,69.5018,applications - MySQL databases,2025-10-08T17:08:00+00:00,90574367,27623589,2025-09-24T17:08:00+00:00,Completed,2 weeks,default,5
MySQL,65.518,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,33,2025-09-24T16:08:30+00:00,1637973,Backup,Backup,Completed,100.0,69.7999,applications - MySQL databases,2025-10-08T16:07:37+00:00,97707500,29507812,2025-09-24T16:07:37+00:00,Completed,2 weeks,default,5
MySQL,62.9267,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,21,2025-09-24T15:08:01+00:00,1637954,Backup,Backup,Completed,100.0,71.8901,applications - MySQL databases,2025-10-08T15:07:14+00:00,131380306,36930846,2025-09-24T15:07:14+00:00,Completed,2 weeks,default,5
MySQL,92.1279,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-24T14:07:50+00:00,1637937,Backup,Backup,Completed,100.0,71.1801,applications - MySQL databases,2025-10-08T14:06:51+00:00,137391076,39595959,2025-09-24T14:06:51+00:00,Completed,2 weeks,default,5
MySQL,76.3111,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-24T13:07:23+00:00,1637920,Backup,Backup,Completed,100.0,71.1127,applications - MySQL databases,2025-10-08T13:06:28+00:00,136563977,39449647,2025-09-24T13:06:28+00:00,Completed,2 weeks,default,5
MySQL,73.4274,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-24T12:06:54+00:00,1637893,Backup,Backup,Completed,100.0,70.6125,applications - MySQL databases,2025-10-08T12:06:06+00:00,131403506,38616174,2025-09-24T12:06:06+00:00,Completed,2 weeks,default,5
MySQL,78.9791,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,33,2025-09-24T11:06:39+00:00,1637875,Backup,Backup,Completed,100.0,71.2645,applications - MySQL databases,2025-10-08T11:05:43+00:00,117782151,33845344,2025-09-24T11:05:43+00:00,Completed,2 weeks,default,5
MySQL,64.5602,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,25,2025-09-24T10:06:23+00:00,1637849,Backup,Backup,Completed,100.0,71.0931,applications - MySQL databases,2025-10-08T10:05:20+00:00,115534956,33397546,2025-09-24T10:05:20+00:00,Completed,2 weeks,default,5
MySQL,65.337,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-24T09:05:53+00:00,1637830,Backup,Backup,Completed,100.0,71.3456,applications - MySQL databases,2025-10-08T09:04:58+00:00,116925054,33504117,2025-09-24T09:04:58+00:00,Completed,2 weeks,default,5
MySQL,63.5938,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-24T08:05:34+00:00,1637814,Backup,Backup,Completed,100.0,71.2703,applications - MySQL databases,2025-10-08T08:04:40+00:00,113805613,32696014,2025-09-24T08:04:40+00:00,Completed,2 weeks,default,5
MySQL,53.717,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-24T07:05:14+00:00,1637793,Backup,Backup,Completed,100.0,72.0328,applications - MySQL databases,2025-10-08T07:04:18+00:00,112152062,31365821,2025-09-24T07:04:18+00:00,Completed,2 weeks,default,5
MySQL,64.7337,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-24T06:04:34+00:00,1637776,Backup,Backup,Completed,100.0,73.0514,applications - MySQL databases,2025-10-08T06:03:55+00:00,115845463,31218677,2025-09-24T06:03:55+00:00,Completed,2 weeks,default,5
MySQL,56.9924,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-24T05:04:28+00:00,1637754,Backup,Backup,Completed,100.0,74.1076,applications - MySQL databases,2025-10-08T05:03:32+00:00,101991795,26408144,2025-09-24T05:03:32+00:00,Completed,2 weeks,default,6
MySQL,41.8471,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-24T04:04:03+00:00,1637734,Backup,Backup,Completed,100.0,74.846,applications - MySQL databases,2025-10-08T04:03:10+00:00,87369688,21976971,2025-09-24T04:03:10+00:00,Completed,2 weeks,default,5
MySQL,50.0987,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-24T03:03:40+00:00,1637714,Backup,Backup,Completed,100.0,74.9013,applications - MySQL databases,2025-10-08T03:02:47+00:00,89655082,22502222,2025-09-24T03:02:47+00:00,Completed,2 weeks,default,5
MySQL,54.8186,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,44,2025-09-24T02:03:42+00:00,1637696,Backup,Backup,Completed,100.0,74.3853,applications - MySQL databases,2025-10-08T02:02:24+00:00,98101728,25128487,2025-09-24T02:02:24+00:00,Completed,2 weeks,default,5
MySQL,46.1697,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-24T01:02:59+00:00,1637678,Backup,Backup,Completed,100.0,75.0026,applications - MySQL databases,2025-10-08T01:02:01+00:00,96394510,24096144,2025-09-24T01:02:01+00:00,Completed,2 weeks,default,5
MySQL,23.9779,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,19,2025-09-24T00:02:30+00:00,1637658,Backup,Backup,Completed,100.0,75.6983,applications - MySQL databases,2025-10-08T00:01:39+00:00,57213439,13903850,2025-09-24T00:01:39+00:00,Completed,2 weeks,default,5
MySQL,70.5648,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-23T23:02:00+00:00,1637631,Backup,Backup,Completed,100.0,83.1998,applications - MySQL databases,2025-10-07T23:01:15+00:00,168374210,28287239,2025-09-23T23:01:15+00:00,Completed,2 weeks,default,5
MySQL,34.9739,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-23T22:01:44+00:00,1637606,Backup,Backup,Completed,100.0,76.0443,applications - MySQL databases,2025-10-07T22:00:56+00:00,62588172,14993455,2025-09-23T22:00:56+00:00,Completed,2 weeks,default,5
MySQL,25.2345,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-23T21:01:22+00:00,1637392,Backup,Backup,Completed,100.0,74.8405,applications - MySQL databases,2025-10-07T21:00:33+00:00,45158967,11361789,2025-09-23T21:00:33+00:00,Completed,2 weeks,default,4
Linux File System,390.6,Incremental,defaultBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,81,2025-09-23T20:02:12+00:00,1637353,Backup,Backup,Completed,100.0,93.6368,systems - daily files,2025-10-08T20:00:30+00:00,3844532439,244634025,2025-09-23T20:00:30+00:00,Completed,2 weeks with monthly and Airgap,default,1369
MySQL,131.947,Full,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,743,2025-09-23T20:13:06+00:00,1637306,Backup,Backup,Completed with one or more errors,100.0,71.0707,applications - MySQL databases,2025-10-07T20:00:12+00:00,28217388527,8163088724,2025-09-23T20:00:12+00:00,Completed w/ one or more errors,2 weeks,default,28
MySQL,64.1963,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-23T19:10:01+00:00,1637293,Backup,Backup,Completed,100.0,72.4652,applications - MySQL databases,2025-10-07T19:09:07+00:00,114883820,31633030,2025-09-23T19:09:07+00:00,Completed,2 weeks,default,5
MySQL,102.435,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-23T18:09:37+00:00,1637174,Backup,Backup,Completed,100.0,72.724,applications - MySQL databases,2025-10-07T18:08:48+00:00,152761533,41667169,2025-09-23T18:08:48+00:00,Completed,2 weeks,default,5
MySQL,55.3039,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-23T17:09:12+00:00,1637156,Backup,Backup,Completed,100.0,75.8507,applications - MySQL databases,2025-10-07T17:08:25+00:00,98970178,23900563,2025-09-23T17:08:25+00:00,Completed,2 weeks,default,6
MySQL,68.5372,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-23T16:08:47+00:00,1637139,Backup,Backup,Completed,100.0,74.1697,applications - MySQL databases,2025-10-07T16:08:03+00:00,102210048,26401128,2025-09-23T16:08:03+00:00,Completed,2 weeks,default,5
MySQL,69.734,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-23T15:08:32+00:00,1637122,Backup,Backup,Completed,100.0,71.5108,applications - MySQL databases,2025-10-07T15:07:40+00:00,124793800,35552754,2025-09-23T15:07:40+00:00,Completed,2 weeks,default,5
MySQL,71.0638,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-23T14:08:12+00:00,1637105,Backup,Backup,Completed,100.0,71.2108,applications - MySQL databases,2025-10-07T14:07:18+00:00,127173625,36612242,2025-09-23T14:07:18+00:00,Completed,2 weeks,default,5
MySQL,71.4567,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-23T13:07:39+00:00,1637087,Backup,Backup,Completed,100.0,71.0836,applications - MySQL databases,2025-10-07T13:06:55+00:00,127876685,36977338,2025-09-23T13:06:55+00:00,Completed,2 weeks,default,5
MySQL,71.004,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-23T12:07:25+00:00,1637060,Backup,Backup,Completed,100.0,69.949,applications - MySQL databases,2025-10-07T12:06:32+00:00,105888888,31820714,2025-09-23T12:06:32+00:00,Completed,2 weeks,default,5
MySQL,60.6294,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-23T11:06:55+00:00,1637042,Backup,Backup,Completed,100.0,70.8724,applications - MySQL databases,2025-10-07T11:06:09+00:00,108500568,31603587,2025-09-23T11:06:09+00:00,Completed,2 weeks,default,5
MySQL,76.4369,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-23T10:06:45+00:00,1636983,Backup,Backup,Completed,100.0,70.6147,applications - MySQL databases,2025-10-07T10:05:47+00:00,113990991,33496582,2025-09-23T10:05:47+00:00,Completed,2 weeks,default,5
MySQL,63.9221,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-23T09:06:06+00:00,1636963,Backup,Backup,Completed,100.0,70.6172,applications - MySQL databases,2025-10-07T09:05:24+00:00,114393034,33611854,2025-09-23T09:05:24+00:00,Completed,2 weeks,default,5
MySQL,60.1048,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-23T08:05:43+00:00,1636943,Backup,Backup,Completed,100.0,70.3012,applications - MySQL databases,2025-10-07T08:05:01+00:00,107561792,31944531,2025-09-23T08:05:01+00:00,Completed,2 weeks,default,5
MySQL,73.2656,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-23T07:05:37+00:00,1636923,Backup,Backup,Completed,100.0,71.1851,applications - MySQL databases,2025-10-07T07:04:38+00:00,109261540,31483625,2025-09-23T07:04:38+00:00,Completed,2 weeks,default,5
MySQL,52.9985,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-23T06:04:59+00:00,1636906,Backup,Backup,Completed,100.0,73.8758,applications - MySQL databases,2025-10-07T06:04:15+00:00,94844464,24777384,2025-09-23T06:04:15+00:00,Completed,2 weeks,default,5
MySQL,37.5835,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-23T05:04:32+00:00,1636889,Backup,Backup,Completed,100.0,76.1001,applications - MySQL databases,2025-10-07T05:03:53+00:00,67258219,16074660,2025-09-23T05:03:53+00:00,Completed,2 weeks,default,6
MySQL,34.304,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,33,2025-09-23T04:04:28+00:00,1636872,Backup,Backup,Completed,100.0,76.5922,applications - MySQL databases,2025-10-07T04:03:30+00:00,51157789,11974889,2025-09-23T04:03:30+00:00,Completed,2 weeks,default,5
MySQL,37.5486,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,20,2025-09-23T03:03:47+00:00,1636855,Backup,Backup,Completed,100.0,77.2751,applications - MySQL databases,2025-10-07T03:03:07+00:00,55996602,12725197,2025-09-23T03:03:07+00:00,Completed,2 weeks,default,5
MySQL,10.7626,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,42,2025-09-23T02:03:53+00:00,1636838,Backup,Backup,Completed,100.0,78.9436,applications - MySQL databases,2025-10-07T02:02:44+00:00,64201317,13518492,2025-09-23T02:02:44+00:00,Completed,2 weeks,default,5
MySQL,9.63512,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,39,2025-09-23T01:03:16+00:00,1636820,Backup,Backup,Completed,100.0,78.6977,applications - MySQL databases,2025-10-07T01:02:21+00:00,66097096,14080175,2025-09-23T01:02:21+00:00,Completed,2 weeks,default,5
MySQL,36.1182,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-23T00:02:49+00:00,1636800,Backup,Backup,Completed,100.0,78.4976,applications - MySQL databases,2025-10-07T00:01:58+00:00,64636022,13898278,2025-09-23T00:01:58+00:00,Completed,2 weeks,default,5
MySQL,83.5595,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-22T23:02:38+00:00,1636774,Backup,Backup,Completed,100.0,83.484,applications - MySQL databases,2025-10-06T23:01:39+00:00,174458125,28813499,2025-09-22T23:01:39+00:00,Completed,2 weeks,default,5
MySQL,31.4785,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-22T22:02:17+00:00,1636735,Backup,Backup,Completed,100.0,77.0057,applications - MySQL databases,2025-10-06T22:01:21+00:00,65721804,15112288,2025-09-22T22:01:21+00:00,Completed,2 weeks,default,5
MySQL,30.412,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-22T21:01:49+00:00,1636518,Backup,Backup,Completed,100.0,76.4378,applications - MySQL databases,2025-10-06T21:01:03+00:00,54424376,12823559,2025-09-22T21:01:03+00:00,Completed,2 weeks,default,4
MySQL,133.753,Full,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,734,2025-09-22T20:13:08+00:00,1636494,Backup,Backup,Completed with one or more errors,100.0,70.8046,applications - MySQL databases,2025-10-06T20:00:39+00:00,28204658240,8234477917,2025-09-22T20:00:39+00:00,Completed w/ one or more errors,2 weeks,default,28
Linux File System,390.229,Incremental,defaultBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,75,2025-09-22T20:02:08+00:00,1636467,Backup,Backup,Completed,100.0,93.2686,systems - daily files,2025-10-07T20:00:29+00:00,3608101402,242877247,2025-09-22T20:00:29+00:00,Completed,2 weeks with monthly and Airgap,default,1141
MySQL,60.4426,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-22T19:09:37+00:00,1636422,Backup,Backup,Completed,100.0,74.9364,applications - MySQL databases,2025-10-06T19:08:32+00:00,90138605,22592020,2025-09-22T19:08:32+00:00,Completed,2 weeks,default,5
MySQL,48.8214,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-22T18:08:50+00:00,1636303,Backup,Backup,Completed,100.0,74.0967,applications - MySQL databases,2025-10-06T18:08:13+00:00,101930792,26403415,2025-09-22T18:08:13+00:00,Completed,2 weeks,default,5
MySQL,60.7451,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-22T17:08:51+00:00,1636284,Backup,Backup,Completed,100.0,72.655,applications - MySQL databases,2025-10-06T17:07:50+00:00,108707667,29726165,2025-09-22T17:07:50+00:00,Completed,2 weeks,default,5
MySQL,71.1074,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-22T16:08:22+00:00,1636267,Backup,Backup,Completed,100.0,73.1389,applications - MySQL databases,2025-10-06T16:07:27+00:00,127251641,34181226,2025-09-22T16:07:27+00:00,Completed,2 weeks,default,5
MySQL,92.6162,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-22T15:07:52+00:00,1636250,Backup,Backup,Completed,100.0,72.7101,applications - MySQL databases,2025-10-06T15:07:05+00:00,138119220,37692557,2025-09-22T15:07:05+00:00,Completed,2 weeks,default,5
MySQL,76.6994,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-22T14:07:36+00:00,1636233,Backup,Backup,Completed,100.0,71.9454,applications - MySQL databases,2025-10-06T14:06:42+00:00,137258974,38507452,2025-09-22T14:06:42+00:00,Completed,2 weeks,default,5
MySQL,90.5981,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-22T13:07:23+00:00,1636215,Backup,Backup,Completed,100.0,71.1259,applications - MySQL databases,2025-10-06T13:06:20+00:00,135109737,39011655,2025-09-22T13:06:20+00:00,Completed,2 weeks,default,5
MySQL,75.9633,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-22T12:06:53+00:00,1636187,Backup,Backup,Completed,100.0,71.2052,applications - MySQL databases,2025-10-06T12:05:57+00:00,113284656,32620089,2025-09-22T12:05:57+00:00,Completed,2 weeks,default,5
MySQL,72.1338,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-22T11:06:42+00:00,1636169,Backup,Backup,Completed,100.0,70.9048,applications - MySQL databases,2025-10-06T11:05:39+00:00,107573690,31298804,2025-09-22T11:05:39+00:00,Completed,2 weeks,default,5
MySQL,57.2128,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-22T10:06:18+00:00,1635959,Backup,Backup,Completed,100.0,69.5902,applications - MySQL databases,2025-10-06T10:05:16+00:00,102386364,31135474,2025-09-22T10:05:16+00:00,Completed,2 weeks,default,5
MySQL,58.0778,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,21,2025-09-22T09:05:35+00:00,1635941,Backup,Backup,Completed,100.0,69.0194,applications - MySQL databases,2025-10-06T09:04:53+00:00,103934309,32199426,2025-09-22T09:04:53+00:00,Completed,2 weeks,default,5
